source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread,ja3_never_seen_conns,ja3_rare_conns,ja3_known_c2_conns,ja3_min_frequency,ind_ja3_c2_match
208.67.222.76,291.0,181.0,151.0,44.0,46.0,9.0,3.0,34.0,138.0,152.0,0.15120274914089346,0.030927835051546393,0.15807560137457044,0.5223367697594502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865932184233839,0,0,0,0,0.0,0.0,0.0,,0
10.40.0.97,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,307.0,303.0,10.0,61.0,36.0,167.0,14.159351791530945,1771813.2312703582,253365.02280130293,543946662.0,16.833307969759105,1265.097719869707,0.1986970684039088,0.11726384364820847,0.5439739413680782,0.033003300330033,0.48639678981095935,0,1,0,0,0.0,36.0,0.0,8.145909531528744e-06,0
172.16.0.185,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.0,293.0,285.0,9.0,64.0,28.0,144.0,15.564068259385666,2590041.7645051195,259147.62457337885,758882237.0,14.86094438523397,1849.5392491467576,0.21843003412969283,0.09556313993174062,0.49146757679180886,0.031578947368421054,0.4863210733250084,0,0,0,0,0.0,28.0,0.0,8.145909531528744e-06,0
94.102.49.73,328.0,191.0,169.0,59.0,27.0,7.0,3.0,36.0,156.0,159.0,0.1798780487804878,0.021341463414634148,0.08231707317073171,0.4847560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862912946268144,0,0,0,0,0.0,0.0,0.0,,0
10.10.2.158,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,1.0,287.0,278.0,9.0,62.0,42.0,150.0,16.16778048780488,1001619.8710801394,257765.6724738676,287464903.0,19.421058722674182,714.9268292682926,0.21602787456445993,0.14634146341463414,0.5226480836236934,0.03237410071942446,0.4860343835724008,0,1,0,0,1.0,42.0,0.0,8.145909531528744e-06,0
94.102.49.182,314.0,191.0,166.0,61.0,26.0,12.0,2.0,29.0,149.0,169.0,0.1942675159235669,0.03821656050955414,0.08280254777070063,0.5382165605095541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48577453976487384,0,0,0,0,0.0,0.0,0.0,,0
185.220.101.73,347.0,196.0,170.0,58.0,40.0,7.0,5.0,59.0,144.0,172.0,0.16714697406340057,0.020172910662824207,0.11527377521613832,0.4956772334293948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48569412625549047,0,0,0,0,0.0,0.0,0.0,,0
10.40.0.22,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,297.0,291.0,8.0,70.0,28.0,144.0,14.957420875420876,975724.9326599326,241500.3804713805,289790305.0,12.844940464536895,696.4141414141415,0.2356902356902357,0.09427609427609428,0.48484848484848486,0.027491408934707903,0.4856168441283125,0,0,0,0,0.0,28.0,0.0,8.145909531528744e-06,0
94.102.49.112,323.0,190.0,168.0,55.0,50.0,14.0,7.0,46.0,140.0,178.0,0.17027863777089783,0.043343653250773995,0.15479876160990713,0.5510835913312694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485497148000941,0,0,0,0,0.0,0.0,0.0,,0
10.40.1.36,4.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.75,0.5,269.0,268.0,8.0,57.0,32.0,143.0,13.456944237918217,2158324.286245353,251128.54275092937,580589233.0,13.759818035470376,1541.171003717472,0.21189591078066913,0.11895910780669144,0.5315985130111525,0.029850746268656716,0.48509276185837447,0,0,0,0,0.0,32.0,0.0,8.145909531528744e-06,0
10.30.2.148,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.0,0.5,289.0,277.0,10.0,72.0,34.0,172.0,15.956391003460208,961737.0830449827,246717.56747404844,277942017.0,10.071165995170626,686.4498269896194,0.2491349480968858,0.11764705882352941,0.5951557093425606,0.036101083032490974,0.4850631097067408,0,1,0,0,0.0,34.0,0.0,8.145909531528744e-06,0
91.108.56.91,288.0,171.0,158.0,42.0,42.0,10.0,3.0,29.0,123.0,136.0,0.14583333333333334,0.034722222222222224,0.14583333333333334,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485016256136769,0,0,0,0,0.0,0.0,0.0,,0
45.142.212.127,350.0,193.0,167.0,58.0,42.0,6.0,2.0,57.0,129.0,175.0,0.1657142857142857,0.017142857142857144,0.12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484665601494638,0,0,0,0,0.0,0.0,0.0,,0
10.30.2.18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,305.0,296.0,10.0,89.0,40.0,161.0,15.507504918032787,914183.8754098361,248285.84590163935,278826082.0,12.888046034149307,652.527868852459,0.29180327868852457,0.13114754098360656,0.5278688524590164,0.033783783783783786,0.48406232451812936,0,1,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
10.40.0.218,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,286.0,278.0,8.0,71.0,39.0,142.0,14.070073426573428,4261156.171328671,259542.68181818182,1218690665.0,18.05555271180827,3043.1783216783215,0.24825174825174826,0.13636363636363635,0.4965034965034965,0.02877697841726619,0.4840227328393931,0,0,0,0,0.0,39.0,0.0,8.145909531528744e-06,0
192.168.2.24,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,302.0,290.0,9.0,68.0,39.0,153.0,15.433450331125828,4537656.01986755,232183.38741721853,1370372118.0,73.25715498968017,3240.708609271523,0.2251655629139073,0.1291390728476821,0.5066225165562914,0.03103448275862069,0.4840152248230738,0,0,1,0,1.0,39.0,0.0,8.145909531528744e-06,0
10.30.1.191,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,332.0,321.0,9.0,84.0,45.0,170.0,15.221710843373495,4476047.873493976,255178.98795180724,1486047894.0,39.93455212081659,3196.6987951807228,0.25301204819277107,0.1355421686746988,0.5120481927710844,0.028037383177570093,0.483940500615477,0,0,1,0,1.0,45.0,0.0,8.145909531528744e-06,0
203.0.113.192,312.0,180.0,163.0,71.0,22.0,10.0,4.0,42.0,141.0,155.0,0.22756410256410256,0.03205128205128205,0.07051282051282051,0.4967948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4839215608066475,0,1,0,0,0.0,0.0,0.0,,0
192.168.10.82,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,272.0,267.0,10.0,57.0,30.0,126.0,15.3194375,1034565.4411764706,241268.3786764706,281401800.0,15.004229738752398,738.4742647058823,0.20955882352941177,0.11029411764705882,0.4632352941176471,0.03745318352059925,0.48384134623061126,0,0,0,0,0.0,30.0,0.0,8.145909531528744e-06,0
10.30.1.90,5.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4,0.4,323.0,318.0,9.0,56.0,38.0,172.0,12.667752321981423,1009577.0030959753,241358.26625386998,326093372.0,18.134961413369155,720.6501547987616,0.17337461300309598,0.11764705882352941,0.5325077399380805,0.02830188679245283,0.4838282476524137,0,0,0,0,1.0,38.0,0.0,8.145909531528744e-06,0
178.62.12.161,341.0,176.0,164.0,64.0,33.0,11.0,9.0,41.0,155.0,163.0,0.187683284457478,0.03225806451612903,0.0967741935483871,0.4780058651026393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4836648312188313,0,0,0,0,0.0,0.0,0.0,,0
45.142.212.136,342.0,192.0,167.0,46.0,32.0,9.0,6.0,54.0,135.0,168.0,0.13450292397660818,0.02631578947368421,0.0935672514619883,0.49122807017543857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835953336757436,0,0,0,0,0.0,0.0,0.0,,0
10.20.0.189,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,311.0,301.0,9.0,70.0,37.0,149.0,16.019032154340834,2147170.1318327975,256306.93247588424,667769911.0,14.549665556764497,1533.2025723472668,0.22508038585209003,0.1189710610932476,0.4790996784565916,0.029900332225913623,0.4835289909377105,0,0,0,0,0.0,37.0,0.0,8.145909531528744e-06,0
10.10.2.211,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,323.0,310.0,8.0,79.0,39.0,161.0,14.184371517027863,3843459.123839009,250680.46749226007,1241437297.0,128.1844514040152,2744.8173374613,0.24458204334365324,0.12074303405572756,0.4984520123839009,0.025806451612903226,0.48328236161906724,0,0,1,0,0.0,39.0,0.0,8.145909531528744e-06,0
203.0.113.204,330.0,186.0,163.0,64.0,55.0,9.0,5.0,54.0,136.0,171.0,0.19393939393939394,0.02727272727272727,0.16666666666666666,0.5181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4831853220687351,0,0,0,0,0.0,0.0,0.0,,0
1.1.1.181,298.0,176.0,165.0,42.0,39.0,18.0,6.0,41.0,122.0,157.0,0.14093959731543623,0.06040268456375839,0.13087248322147652,0.5268456375838926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48281908654348304,0,0,0,0,0.0,0.0,0.0,,0
103.75.190.101,304.0,166.0,162.0,67.0,27.0,6.0,4.0,44.0,137.0,148.0,0.22039473684210525,0.019736842105263157,0.08881578947368421,0.4868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48272045696602217,0,1,0,0,0.0,0.0,0.0,,0
103.75.190.167,283.0,178.0,157.0,56.0,26.0,13.0,1.0,35.0,111.0,144.0,0.1978798586572438,0.045936395759717315,0.09187279151943463,0.508833922261484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4826320106756614,0,0,0,0,0.0,0.0,0.0,,0
45.142.212.92,339.0,185.0,174.0,59.0,50.0,6.0,2.0,49.0,128.0,169.0,0.17404129793510326,0.017699115044247787,0.14749262536873156,0.49852507374631266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48262299542632237,0,0,0,0,0.0,0.0,0.0,,0
208.67.222.19,337.0,191.0,168.0,70.0,34.0,9.0,2.0,53.0,142.0,152.0,0.20771513353115728,0.026706231454005934,0.10089020771513353,0.45103857566765576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48260062922162084,0,0,0,0,0.0,0.0,0.0,,0
10.10.2.107,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,290.0,282.0,9.0,67.0,36.0,152.0,13.974434482758621,4063099.896551724,254500.36896551723,1178298970.0,80.5899491424128,2901.696551724138,0.23103448275862068,0.12413793103448276,0.5241379310344828,0.031914893617021274,0.4825389886258502,0,1,1,0,0.0,36.0,0.0,8.145909531528744e-06,0
178.62.12.148,338.0,182.0,175.0,69.0,38.0,14.0,2.0,57.0,154.0,163.0,0.20414201183431951,0.04142011834319527,0.11242603550295859,0.4822485207100592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48160996281039603,0,0,0,0,0.0,0.0,0.0,,0
103.75.190.91,298.0,172.0,163.0,65.0,32.0,5.0,3.0,35.0,137.0,143.0,0.2181208053691275,0.016778523489932886,0.10738255033557047,0.4798657718120805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48139532894207726,0,1,0,0,0.0,0.0,0.0,,0
208.67.222.220,334.0,195.0,163.0,66.0,31.0,7.0,1.0,46.0,146.0,164.0,0.19760479041916168,0.020958083832335328,0.09281437125748503,0.49101796407185627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4813795798104654,0,0,0,0,0.0,0.0,0.0,,0
185.220.101.53,301.0,187.0,155.0,54.0,26.0,6.0,2.0,46.0,131.0,132.0,0.17940199335548174,0.019933554817275746,0.08637873754152824,0.43853820598006643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4813298861284535,0,0,0,0,0.0,0.0,0.0,,0
1.1.1.17,321.0,178.0,168.0,52.0,51.0,4.0,4.0,39.0,142.0,165.0,0.16199376947040497,0.012461059190031152,0.1588785046728972,0.514018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4813277170976903,0,0,0,0,0.0,0.0,0.0,,0
10.10.1.223,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,317.0,306.0,10.0,70.0,50.0,165.0,16.04884542586751,1230351.9369085173,234531.78864353313,390021564.0,32.51382293024348,878.3312302839116,0.22082018927444794,0.15772870662460567,0.5205047318611987,0.032679738562091505,0.4812987727017669,0,0,0,0,0.0,50.0,0.0,8.145909531528744e-06,0
103.75.190.154,310.0,179.0,161.0,65.0,35.0,18.0,3.0,35.0,138.0,147.0,0.20967741935483872,0.05806451612903226,0.11290322580645161,0.47419354838709676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810975811574093,0,0,0,0,0.0,0.0,0.0,,0
10.40.1.26,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,268.0,258.0,8.0,74.0,49.0,137.0,15.243608208955223,936780.3619402985,258065.9514925373,251057137.0,14.06053705455378,668.6343283582089,0.27611940298507465,0.1828358208955224,0.5111940298507462,0.031007751937984496,0.48108552002781424,0,0,0,0,0.0,49.0,0.0,8.145909531528744e-06,0
103.75.190.53,278.0,162.0,150.0,46.0,35.0,11.0,5.0,42.0,109.0,138.0,0.16546762589928057,0.039568345323741004,0.12589928057553956,0.49640287769784175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48107344843082045,0,0,0,0,0.0,0.0,0.0,,0
10.30.2.33,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,328.0,314.0,9.0,81.0,44.0,182.0,14.855731707317075,1863321.262195122,232587.96341463414,611169374.0,14.456256753496676,1330.4512195121952,0.24695121951219512,0.13414634146341464,0.5548780487804879,0.028662420382165606,0.4809875201467205,0,0,0,0,1.0,44.0,0.0,8.145909531528744e-06,0
45.142.212.186,343.0,195.0,178.0,60.0,42.0,10.0,4.0,51.0,151.0,179.0,0.1749271137026239,0.029154518950437316,0.12244897959183673,0.521865889212828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48092319580951315,0,0,0,0,0.0,0.0,0.0,,0
172.16.0.100,4.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.25,0.75,261.0,253.0,9.0,57.0,37.0,122.0,15.822697318007663,1513705.5057471264,237993.51340996168,395077137.0,20.762205384588555,1080.72030651341,0.21839080459770116,0.1417624521072797,0.4674329501915709,0.03557312252964427,0.48058314575584304,0,0,0,0,2.0,38.0,0.0,8.145909531528744e-06,0
10.30.2.222,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,308.0,295.0,10.0,64.0,43.0,167.0,13.429769480519479,3316240.8733766233,233024.4935064935,1021402189.0,45.01264475716486,2368.2662337662337,0.2077922077922078,0.1396103896103896,0.5422077922077922,0.03389830508474576,0.4805413164933042,0,0,1,0,1.0,43.0,0.0,8.145909531528744e-06,0
8.8.8.21,316.0,185.0,157.0,63.0,48.0,6.0,6.0,43.0,137.0,145.0,0.19936708860759494,0.0189873417721519,0.1518987341772152,0.4588607594936709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480539461228919,0,0,0,0,0.0,0.0,0.0,,0
172.16.1.137,5.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.8,0.6,291.0,285.0,8.0,70.0,38.0,154.0,15.955257731958762,2080441.1065292095,267271.84879725083,605408362.0,18.164816694036745,1485.5085910652922,0.24054982817869416,0.13058419243986255,0.5292096219931272,0.028070175438596492,0.480446530373578,0,0,0,0,0.0,38.0,0.0,8.145909531528744e-06,0
192.168.2.156,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,289.0,274.0,8.0,61.0,28.0,156.0,14.728152249134947,1005578.6055363322,252399.60553633218,290612217.0,12.872526230136923,717.7923875432526,0.21107266435986158,0.09688581314878893,0.5397923875432526,0.029197080291970802,0.4804443339031905,0,1,0,0,0.0,28.0,0.0,8.145909531528744e-06,0
192.168.10.86,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,306.0,296.0,9.0,70.0,37.0,144.0,15.56935294117647,5064653.160130719,244613.64705882352,1549783867.0,55.198544812139126,3617.1176470588234,0.22875816993464052,0.12091503267973856,0.47058823529411764,0.030405405405405407,0.480208793327941,0,0,1,0,0.0,37.0,0.0,8.145909531528744e-06,0
103.75.190.66,342.0,192.0,172.0,52.0,36.0,6.0,3.0,54.0,150.0,177.0,0.15204678362573099,0.017543859649122806,0.10526315789473684,0.5175438596491229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799511239499691,0,0,0,0,0.0,0.0,0.0,,0
94.102.49.45,329.0,187.0,165.0,65.0,35.0,14.0,8.0,42.0,158.0,170.0,0.19756838905775076,0.0425531914893617,0.10638297872340426,0.5167173252279635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798681573531034,0,0,0,0,0.0,0.0,0.0,,0
178.62.12.243,280.0,165.0,146.0,54.0,33.0,8.0,2.0,44.0,116.0,149.0,0.19285714285714287,0.02857142857142857,0.11785714285714285,0.5321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796438375419275,0,0,0,0,0.0,0.0,0.0,,0
91.108.56.53,286.0,179.0,156.0,51.0,43.0,8.0,1.0,40.0,116.0,122.0,0.17832167832167833,0.027972027972027972,0.15034965034965034,0.42657342657342656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796333379100858,0,0,0,0,0.0,0.0,0.0,,0
10.10.3.119,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.25,0.5,300.0,290.0,9.0,62.0,45.0,158.0,15.165083333333332,3871848.19,258884.28666666665,1161554457.0,50.831737316307745,2765.116666666667,0.20666666666666667,0.15,0.5266666666666666,0.03103448275862069,0.47936739356269076,0,0,1,0,1.0,46.0,0.0,8.145909531528744e-06,0
10.10.1.113,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.6666666666666666,334.0,329.0,8.0,87.0,32.0,156.0,13.80637125748503,2990794.0928143715,265387.0988023952,998925227.0,23.470871756811547,2135.7844311377244,0.26047904191616766,0.09580838323353294,0.46706586826347307,0.0243161094224924,0.4788152137077559,0,0,0,0,0.0,32.0,0.0,8.145909531528744e-06,0
10.40.1.190,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,273.0,259.0,9.0,49.0,36.0,132.0,14.051897435897436,2332216.4175824174,264141.7545787546,636695082.0,11.89126670499303,1665.3882783882784,0.1794871794871795,0.13186813186813187,0.4835164835164835,0.03474903474903475,0.4786218582489078,0,1,0,0,3.0,36.0,0.0,8.145909531528744e-06,0
172.16.0.106,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,1.0,275.0,268.0,9.0,70.0,27.0,151.0,16.006338181818183,1782636.8690909091,252076.2618181818,490225139.0,31.16768271756438,1272.8218181818181,0.2545454545454545,0.09818181818181818,0.5490909090909091,0.033582089552238806,0.478490085123048,0,1,0,0,0.0,27.0,0.0,8.145909531528744e-06,0
172.16.1.88,5.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0.6,314.0,303.0,9.0,66.0,40.0,140.0,14.750528662420383,3725929.633757962,245284.9872611465,1169941905.0,23.79216120457665,2660.9012738853503,0.21019108280254778,0.12738853503184713,0.445859872611465,0.0297029702970297,0.4784046064300974,0,0,0,0,3.0,40.0,0.0,8.145909531528744e-06,0
185.220.101.221,270.0,169.0,157.0,56.0,29.0,10.0,3.0,40.0,116.0,118.0,0.2074074074074074,0.037037037037037035,0.10740740740740741,0.43703703703703706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4781881400543462,0,0,0,0,0.0,0.0,0.0,,0
10.10.2.53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,300.0,293.0,10.0,81.0,31.0,152.0,16.132696666666668,954584.86,251905.27,286375458.0,10.188323258450444,681.35,0.27,0.10333333333333333,0.5066666666666667,0.034129692832764506,0.4780881314744606,0,1,0,0,1.0,31.0,0.0,8.145909531528744e-06,0
10.40.0.128,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666,1.0,304.0,296.0,9.0,57.0,37.0,143.0,13.690753289473683,1153654.0526315789,266807.61513157893,350710832.0,17.56687224743929,823.5098684210526,0.1875,0.12171052631578948,0.47039473684210525,0.030405405405405407,0.4780551097790148,0,1,0,0,0.0,37.0,0.0,8.145909531528744e-06,0
8.8.8.106,291.0,170.0,154.0,42.0,35.0,6.0,5.0,52.0,125.0,158.0,0.14432989690721648,0.020618556701030927,0.12027491408934708,0.5429553264604811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47786548733465084,0,0,0,0,0.0,0.0,0.0,,0
185.220.101.218,332.0,187.0,167.0,67.0,42.0,13.0,4.0,30.0,160.0,160.0,0.20180722891566266,0.0391566265060241,0.12650602409638553,0.4819277108433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47779011099670843,0,0,0,0,0.0,0.0,0.0,,0
172.16.0.53,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.25,0.0,286.0,278.0,8.0,77.0,29.0,132.0,15.460062937062938,2775962.29020979,244567.47202797202,793925215.0,28.117246105291304,1982.3531468531469,0.2692307692307692,0.10139860139860139,0.46153846153846156,0.02877697841726619,0.4777418414108726,0,0,0,0,0.0,29.0,0.0,8.145909531528744e-06,0
91.108.56.250,339.0,196.0,172.0,66.0,32.0,14.0,1.0,44.0,141.0,174.0,0.19469026548672566,0.04129793510324484,0.0943952802359882,0.5132743362831859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776953228937384,0,0,0,0,0.0,0.0,0.0,,0
10.20.0.222,6.0,6.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.3333333333333333,0.5,322.0,316.0,9.0,70.0,40.0,156.0,14.752509316770187,972508.9130434783,251003.62422360247,313147870.0,27.346522300911918,694.1677018633541,0.21739130434782608,0.12422360248447205,0.484472049689441,0.028481012658227847,0.47744906156506517,0,0,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
94.102.49.242,319.0,183.0,150.0,46.0,50.0,11.0,4.0,42.0,130.0,171.0,0.14420062695924765,0.034482758620689655,0.15673981191222572,0.5360501567398119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47743624026122455,0,0,0,0,0.0,0.0,0.0,,0
10.40.1.48,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,298.0,291.0,8.0,71.0,36.0,139.0,16.76923154362416,2689871.2617449663,258655.4798657718,801581636.0,34.33257266751292,1920.8422818791946,0.23825503355704697,0.12080536912751678,0.4664429530201342,0.027491408934707903,0.47720252489182147,0,1,0,0,1.0,36.0,0.0,8.145909531528744e-06,0
10.10.2.72,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,295.0,289.0,8.0,64.0,33.0,154.0,14.822542372881355,957535.227118644,248192.97966101696,282472892.0,11.80639189464703,683.4440677966102,0.21694915254237288,0.11186440677966102,0.5220338983050847,0.02768166089965398,0.4770359328368554,0,0,0,0,0.0,33.0,0.0,8.145909531528744e-06,0
8.8.8.150,274.0,159.0,153.0,49.0,32.0,12.0,3.0,38.0,112.0,129.0,0.17883211678832117,0.043795620437956206,0.11678832116788321,0.4708029197080292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47688221184311763,0,0,0,0,0.0,0.0,0.0,,0
